ID,NumPeopleSleptInHouse,WasIrsConducted,MonthsSinceIrs,NumLlinsAvailable,LlinType,LlinBrand,NumPeopleSleptUnderLlin,CreatedAt,UpdatedAt,SessionID,SessionFrontendID,SessionCollectorTitle,SessionCollectorName,SessionCollectionDate,SessionCollectionMethod,SessionSpecimenCondition,SessionNotes,SessionCreatedAt,SessionCompletedAt,SessionSubmittedAt,SessionUpdatedAt,SiteID,SiteDistrict,SiteSubCounty,SiteParish,SiteVillageName,SiteHouseNumber,SiteIsActive,SiteHealthCenter,ProgramID,ProgramName,ProgramCountry,DeviceID,DeviceModel,DeviceRegisteredAt,CollectionYear,CollectionMonth,CollectionYearMonth,CollectionQuarter,LlinUsageRate,DataQualityFlag
43,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4.0,2025-08-12 10:09:22+00:00,2025-08-12 10:09:22+00:00,138.0,52e7991a-fcd1-4181-ab8f-91db77726332,student,Lauren,2025-08-12 09:25:11+00:00,Other,Fresh,"JHU Trap, mayuge

House Number: 1",2025-08-12 09:25:11+00:00,2025-08-12 10:09:20+00:00,2025-08-12 10:09:21+00:00,2025-08-12 10:09:21+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,32.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2025.0,8.0,2025-08,3.0,100.0,OK
42,0,No,,0,Unknown,Unknown,,2025-08-12 10:01:56+00:00,2025-08-12 10:01:56+00:00,137.0,b9ff0eb4-1861-4eb6-aba0-edd823e8434c,student,Eleanor,2025-08-12 10:00:15+00:00,CDC Light Trap (LTC),Fresh,"CDC trap, Mayuge
House Number: 7",2025-08-12 10:00:15+00:00,2025-08-12 10:01:53+00:00,2025-08-12 10:01:56+00:00,2025-08-12 10:01:56+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,34.0,motorola moto g play (2021),2025-08-11T08:50:46.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
41,0,No,,0,Unknown,Unknown,,2025-08-12 09:48:53+00:00,2025-08-12 09:48:53+00:00,136.0,972fe6e9-b48d-4d99-b820-3d9df3d85532,student,Eleanor,2025-08-12 09:27:02+00:00,CDC Light Trap (LTC),Fresh,"CDC trap, Mayuge
House Number: 1",2025-08-12 09:27:02+00:00,2025-08-12 09:48:48+00:00,2025-08-12 09:48:52+00:00,2025-08-12 09:48:52+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,34.0,motorola moto g play (2021),2025-08-11T08:50:46.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
40,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2.0,2025-08-12 09:22:16+00:00,2025-08-12 09:22:16+00:00,135.0,43285ede-d256-410e-aeeb-81ade12850ed,student,Lauren,2025-08-12 09:20:56+00:00,Other,Fresh,"JHU Trap, mayuge
House Number: 6",2025-08-12 09:20:56+00:00,2025-08-12 09:22:15+00:00,2025-08-12 09:22:16+00:00,2025-08-12 09:22:16+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,32.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2025.0,8.0,2025-08,3.0,100.0,OK
39,0,No,,0,Unknown,Unknown,,2025-08-12 09:21:54+00:00,2025-08-12 09:21:54+00:00,134.0,d500b460-46f5-40c7-b601-00692446a7d9,student,Eleanor,2025-08-12 08:53:09+00:00,Other,Fresh,"JHU trap, Mayuge
House Number: 3",2025-08-12 08:53:09+00:00,2025-08-12 09:21:49+00:00,2025-08-12 09:21:53+00:00,2025-08-12 09:21:53+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,34.0,motorola moto g play (2021),2025-08-11T08:50:46.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
38,2,No,,0,Unknown,Unknown,,2025-08-12 09:20:56+00:00,2025-08-12 09:20:56+00:00,133.0,e7e0363e-bc9c-43af-9d70-12cd66e16433,Student,Lauren,2025-08-12 08:42:23+00:00,Other,Fresh,"JHU Trap, mayuge
House Number: 12",2025-08-12 08:42:23+00:00,2025-08-12 09:20:54+00:00,2025-08-12 09:20:56+00:00,2025-08-12 09:20:56+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,32.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
37,0,No,,0,Unknown,Unknown,,2025-08-12 00:01:36+00:00,2025-08-12 00:01:36+00:00,,,,,,Unknown,Unknown,,,,,,,Unknown,,,,,,,,,Unknown,,,,,,,,0.0,OK
36,0,No,,0,Unknown,Unknown,,2025-08-11 17:10:06+00:00,2025-08-11 17:10:06+00:00,125.0,c0b3c38e-29c6-4e8d-a779-4fc102063ec0,test,sunny,2025-08-11 15:22:46+00:00,Other,Other,"test
House Number: test",2025-08-11 15:22:46+00:00,2025-08-11 15:25:27+00:00,2025-08-11 17:10:06+00:00,2025-08-11 17:10:06+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,32.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
34,0,No,,0,Unknown,Unknown,,2025-08-11 14:41:37+00:00,2025-08-11 14:41:37+00:00,123.0,40d058b3-1107-44b3-908f-381d5e3b6dfc,Mr.,Jack Darbonne,2025-08-11 08:53:26+00:00,CDC Light Trap (LTC),Fresh,"CDC 6
House Number: 6",2025-08-11 08:53:26+00:00,2025-08-11 09:10:54+00:00,2025-08-11 14:41:37+00:00,2025-08-11 14:41:37+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,34.0,motorola moto g play (2021),2025-08-11T08:50:46.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
35,0,No,,0,Unknown,Unknown,,2025-08-11 14:41:37+00:00,2025-08-11 14:41:37+00:00,124.0,a8b3fcaf-fb09-481d-a8ee-969f8def79f5,student,haley,2025-08-11 11:50:48+00:00,CDC Light Trap (LTC),Fresh,"mayuge
House Number: CDC trap 7",2025-08-11 11:50:48+00:00,2025-08-11 14:40:45+00:00,2025-08-11 14:41:37+00:00,2025-08-11 14:41:37+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,33.0,motorola moto g play (2021),2025-08-11T08:50:46.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
32,0,No,,0,Unknown,Unknown,,2025-08-11 14:07:29+00:00,2025-08-11 14:07:29+00:00,121.0,55a2e39d-4198-405c-8ca2-415851328b6d,Grad student,Ana Perez,2023-02-06 09:58:27+00:00,CDC Light Trap (LTC),Fresh,"House Number: 10
House Number: 10",2023-02-06 09:58:27+00:00,2023-02-06 10:29:56+00:00,2025-08-11 14:07:28+00:00,2025-08-11 14:07:28+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,31.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2023.0,2.0,2023-02,1.0,0.0,OK
33,0,No,,0,Unknown,Unknown,,2025-08-11 14:07:29+00:00,2025-08-11 14:07:29+00:00,122.0,569365d6-c80f-47fd-a055-e64b5408349d,grad student,Ana P̩rez,2023-02-06 13:01:15+00:00,CDC Light Trap (LTC),Fresh,"House Number: 6
House Number: 6",2023-02-06 13:01:15+00:00,2023-02-06 13:03:16+00:00,2025-08-11 14:07:28+00:00,2025-08-11 14:07:28+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,32.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2023.0,2.0,2023-02,1.0,0.0,OK
29,0,No,,0,Unknown,Unknown,,2025-08-11 14:07:28+00:00,2025-08-11 14:07:28+00:00,117.0,5369c7bb-1345-4e24-9b2e-c7695bbe11f5,Grad student,Ana P̩rez,2023-02-06 12:06:12+00:00,CDC Light Trap (LTC),Fresh,"House Number: 4
House Number: 4",2023-02-06 12:06:12+00:00,2023-02-06 12:36:30+00:00,2025-08-11 14:07:27+00:00,2025-08-11 14:07:27+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,26.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2023.0,2.0,2023-02,1.0,0.0,OK
30,0,No,,0,Unknown,Unknown,,2025-08-11 14:07:28+00:00,2025-08-11 14:07:28+00:00,120.0,52149426-89fc-422f-a1b0-775b643793b8,Grad student,Ana P̩rez,2023-02-06 10:33:13+00:00,CDC Light Trap (LTC),Fresh,"House Number: 5
House Number: 5",2023-02-06 10:33:13+00:00,2023-02-06 10:45:13+00:00,2025-08-11 14:07:27+00:00,2025-08-11 14:07:27+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,28.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2023.0,2.0,2023-02,1.0,0.0,OK
31,0,No,,0,Unknown,Unknown,,2025-08-11 14:07:28+00:00,2025-08-11 14:07:28+00:00,118.0,a7a30820-f90f-446e-bc7e-580671d6f8ff,grad student,Ana p,2023-02-06 13:09:03+00:00,CDC Light Trap (LTC),Fresh,"House Number: 9
House Number: 9",2023-02-06 13:09:03+00:00,2023-02-06 13:44:41+00:00,2025-08-11 14:07:27+00:00,2025-08-11 14:07:27+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,27.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2023.0,2.0,2023-02,1.0,0.0,OK
27,0,No,,0,Unknown,Unknown,,2025-08-11 14:07:27+00:00,2025-08-11 14:07:27+00:00,116.0,6b06608e-3779-4de3-80d4-8d67af2f0524,grad student,Ana P̩rez,2023-02-06 12:38:43+00:00,CDC Light Trap (LTC),Fresh,"House Number: 1
House Number: 1",2023-02-06 12:38:43+00:00,2023-02-06 13:01:07+00:00,2025-08-11 14:07:27+00:00,2025-08-11 14:07:27+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,30.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2023.0,2.0,2023-02,1.0,0.0,OK
28,0,No,,0,Unknown,Unknown,,2025-08-11 14:07:27+00:00,2025-08-11 14:07:27+00:00,119.0,025d564a-dfb0-47c5-b871-32c625172aa5,Grad Student,Ana P̩rez,2023-02-06 10:51:59+00:00,CDC Light Trap (LTC),Fresh,"House Number: 4
House Number: 4",2023-02-06 10:51:59+00:00,2023-02-06 11:07:11+00:00,2025-08-11 14:07:27+00:00,2025-08-11 14:07:27+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,29.0,motorola moto g play (2021),2023-02-06T09:55:31.000Z,2023.0,2.0,2023-02,1.0,0.0,OK
26,0,No,,0,Unknown,Unknown,,2025-08-11 12:50:10+00:00,2025-08-11 12:50:10+00:00,115.0,79286296-f3bc-433e-a00c-1b41276b3073,student,Lauren,2025-08-11 11:15:57+00:00,CDC Light Trap (LTC),Fresh,"mayuge
House Number: 9",2025-08-11 11:15:57+00:00,2025-08-11 12:50:05+00:00,2025-08-11 12:50:10+00:00,2025-08-11 12:50:10+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
25,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3.0,2025-08-11 11:12:44+00:00,2025-08-11 11:12:44+00:00,114.0,af3e6219-73b8-4480-b9db-a821c0ee02fa,student,Lauren,2025-08-11 10:55:25+00:00,CDC Light Trap (LTC),Fresh,"mayuge

House Number: 3",2025-08-11 10:55:25+00:00,2025-08-11 11:12:44+00:00,2025-08-11 11:12:44+00:00,2025-08-11 11:12:44+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,100.0,Suspicious: More people than nets
24,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4.0,2025-08-11 10:55:29+00:00,2025-08-11 10:55:29+00:00,113.0,44183c24-b169-452a-b0e8-42dc3622aad9,student,Lauren,2025-08-11 10:09:07+00:00,CDC Light Trap (LTC),Fresh,"Mayuge
House Number: 1",2025-08-11 10:09:07+00:00,2025-08-11 10:55:23+00:00,2025-08-11 10:55:29+00:00,2025-08-11 10:55:29+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,100.0,OK
23,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4.0,2025-08-11 10:09:05+00:00,2025-08-11 10:09:05+00:00,112.0,6d5922d8-e084-4368-a95d-1899a7ac76c6,student,Lauren,2025-08-11 09:51:40+00:00,CDC Light Trap (LTC),Fresh,"Mayuge

House Number: 4",2025-08-11 09:51:40+00:00,2025-08-11 10:09:05+00:00,2025-08-11 10:09:05+00:00,2025-08-11 10:09:05+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,100.0,OK
22,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4.0,2025-08-11 10:06:05+00:00,2025-08-11 10:06:05+00:00,111.0,9854f719-113d-4a5b-a32c-c0422d2c7323,student,haley,2025-08-11 09:51:03+00:00,CDC Light Trap (LTC),Fresh,"mayuge
House Number: CDC trap 4",2025-08-11 09:51:03+00:00,2025-08-11 10:05:58+00:00,2025-08-11 10:06:04+00:00,2025-08-11 10:06:04+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,24.0,motorola moto g play (2021),2025-08-11T08:39:16.000Z,2025.0,8.0,2025-08,3.0,100.0,OK
21,0,No,,0,Unknown,Unknown,,2025-08-11 09:41:37+00:00,2025-08-11 09:41:37+00:00,110.0,a1931548-6e20-4470-a3a8-0c0b1880bdeb,student,Lauren,2025-08-11 09:38:17+00:00,CDC Light Trap (LTC),Fresh,"Mayuge
House Number: 8",2025-08-11 09:38:17+00:00,2025-08-11 09:41:35+00:00,2025-08-11 09:41:37+00:00,2025-08-11 09:41:37+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
20,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3.0,2025-08-11 09:41:17+00:00,2025-08-11 09:41:17+00:00,109.0,1a83a4ee-488f-439d-a707-f6429005da93,student,haley,2025-08-11 09:29:04+00:00,Human Landing Catch (HLC),Fresh,"mayuge
House Number: CDC trap 3",2025-08-11 09:29:04+00:00,2025-08-11 09:41:15+00:00,2025-08-11 09:41:17+00:00,2025-08-11 09:41:17+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,24.0,motorola moto g play (2021),2025-08-11T08:39:16.000Z,2025.0,8.0,2025-08,3.0,100.0,Suspicious: More people than nets
19,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2.0,2025-08-11 09:34:57+00:00,2025-08-11 09:34:57+00:00,108.0,fbb29c68-f1d0-4549-b157-f433405250b1,Student ,Lauren,2025-08-11 09:32:25+00:00,CDC Light Trap (LTC),Fresh,"Mayuge
House Number: 2",2025-08-11 09:32:25+00:00,2025-08-11 09:34:57+00:00,2025-08-11 09:34:57+00:00,2025-08-11 09:34:57+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,100.0,OK
18,0,No,,0,Unknown,Unknown,,2025-08-11 09:29:38+00:00,2025-08-11 09:29:38+00:00,107.0,b804e1e0-9d2d-4e32-a200-b33cf347804f,Student,Lauren,2025-08-11 09:24:11+00:00,CDC Light Trap (LTC),Fresh,"Mayuge

House Number: 2",2025-08-11 09:24:11+00:00,2025-08-11 09:29:38+00:00,2025-08-11 09:29:37+00:00,2025-08-11 09:29:37+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
17,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4.0,2025-08-11 09:25:25+00:00,2025-08-11 09:25:25+00:00,106.0,d144a8c4-2d72-45dd-b748-debc4038246c,student,haley,2025-08-11 09:18:19+00:00,CDC Light Trap (LTC),Fresh,"mayuge
House Number: CDC trap 1",2025-08-11 09:18:19+00:00,2025-08-11 09:25:23+00:00,2025-08-11 09:25:24+00:00,2025-08-11 09:25:24+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,24.0,motorola moto g play (2021),2025-08-11T08:39:16.000Z,2025.0,8.0,2025-08,3.0,100.0,OK
16,0,No,,0,Unknown,Unknown,,2025-08-11 09:22:00+00:00,2025-08-11 09:22:00+00:00,105.0,900dd2ea-f408-4586-8997-04fa4ed6e9ee,Student,Lauren,2025-08-11 09:20:34+00:00,CDC Light Trap (LTC),Fresh,"Mayuge
House Number: 7",2025-08-11 09:20:34+00:00,2025-08-11 09:22:00+00:00,2025-08-11 09:22:00+00:00,2025-08-11 09:22:00+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
15,0,No,,0,Unknown,Unknown,,2025-08-11 09:20:32+00:00,2025-08-11 09:20:32+00:00,104.0,96b3da2f-dc6e-4a1c-aa1c-d0edc623ce2e,Student,Lauren,2025-08-11 09:11:20+00:00,CDC Light Trap (LTC),Fresh,"Mayuge


House Number: 9",2025-08-11 09:11:20+00:00,2025-08-11 09:20:32+00:00,2025-08-11 09:20:31+00:00,2025-08-11 09:20:31+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
14,0,No,,0,Unknown,Unknown,,2025-08-11 09:18:18+00:00,2025-08-11 09:18:18+00:00,103.0,b2856d2a-583b-4b5c-93d9-e753a725183f,student,haley,2025-08-11 09:11:01+00:00,CDC Light Trap (LTC),Fresh,"mayuge
House Number: CDC trap 9",2025-08-11 09:11:01+00:00,2025-08-11 09:18:17+00:00,2025-08-11 09:18:18+00:00,2025-08-11 09:18:18+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,24.0,motorola moto g play (2021),2025-08-11T08:39:16.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
13,0,No,,0,Unknown,Unknown,,2025-08-11 09:11:18+00:00,2025-08-11 09:11:18+00:00,102.0,91234744-7f1d-4b57-8a76-6f6a35d78165,Student,Lauren,2025-08-11 08:46:24+00:00,CDC Light Trap (LTC),Fresh,"Mayuge
House Number: 6",2025-08-11 08:46:24+00:00,2025-08-11 09:11:18+00:00,2025-08-11 09:11:18+00:00,2025-08-11 09:11:18+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,25.0,motorola moto g play (2021),2025-08-11T08:26:59.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
12,0,No,,0,Unknown,Unknown,,2025-08-11 09:01:08+00:00,2025-08-11 09:01:08+00:00,101.0,ffdceb17-7dd7-46f2-96b1-c5c8b40bee6c,student,haley,2025-08-11 08:46:07+00:00,CDC Light Trap (LTC),Fresh,"mayuge
House Number: CDC trap 6",2025-08-11 08:46:07+00:00,2025-08-11 09:01:06+00:00,2025-08-11 09:01:07+00:00,2025-08-11 09:01:07+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,24.0,motorola moto g play (2021),2025-08-11T08:39:16.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
11,2,No,,0,Unknown,Unknown,,2025-08-10 10:10:56+00:00,2025-08-10 10:10:56+00:00,100.0,ad66d622-5e22-47fc-8495-1ff2f5eff274,Entomologist ,Kigongo ,2025-08-10 10:07:11+00:00,CDC Light Trap (LTC),Fresh,"House Number: 001
House Number: 001",2025-08-10 10:07:11+00:00,2025-08-10 10:10:21+00:00,2025-08-10 10:10:55+00:00,2025-08-10 10:10:55+00:00,11.0,Other,,,Other,,True,,1.0,National Malaria Elimination Division,Uganda,23.0,motorola moto g play (2021),2025-08-10T10:06:46.000Z,2025.0,8.0,2025-08,3.0,0.0,OK
